dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
colored_noise_b1.188_s014:2414:800,colored_noise_b1.188_s014,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 1.1879672047231404}",2414,v1,1,800,13,0.0,False,-2.5376526277146434e-17,0.9999999999999999,0.2628663123070305,-0.26577245698213625,13.0,9.0,,False,0.6071940474606123,-0.017203416442437724,3.300871490428792,True,0.1864978307602217,True,0.9915128735632743,True,0.6465704574516628,0.0017857142857142857,0.1342754385772555,0.0041929859437437175,0.43254743677192464,0,1.10260380823066,True,0.9583455833581023,0.35342954254833725,0.6403197396471745,,,,,0.0,1.0553555343919374,1.0929444627616867,1.1544410240321417,1.0845592132649795,-0.061496561270455
colored_noise_b0.655_s015:2415:800,colored_noise_b0.655_s015,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 0.6549921146861314}",2415,v1,1,800,2,0.0,False,-2.5376526277146434e-17,1.0,0.0871645643322929,-0.1294310656484985,2.0,2.0,,False,0.09371754550853861,0.0363767002214177,0.008162859098063888,True,0.1570472495563164,True,0.9977051723094501,True,0.8417457519682358,0.01607142857142857,0.4168403403759947,0.001,0.009963706092189462,0,0.8156193955850736,True,0.9903362347168229,0.15825424803176424,0.9326873829263713,,,,,0.0,1.0373987070181665,1.06466355311563,1.04626809467218,1.0396322723191342,0.01839545844345003
colored_noise_b0.789_s016:2416:800,colored_noise_b0.789_s016,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 0.789125397879783}",2416,v1,1,800,2,0.0,False,-3.8064789415719653e-17,1.0,0.010271279052220963,-0.09976975650343345,2.0,3.0,,False,0.17923114699765097,-0.023450437469715424,0.7638450714999336,True,0.1585059635409044,True,0.9990294173348446,True,0.868789811900636,0.019642857142857142,0.43043659298405684,0.001,0.024615415201123838,0,0.8061463665953956,True,0.9882541291279265,0.13121018809936402,0.918814067410847,,,,,0.0,0.9492417180232687,1.0140550257215002,0.985307871530204,0.957443043916258,0.028747154191296143
colored_noise_b0.819_s017:2417:800,colored_noise_b0.819_s017,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 0.8190814841717047}",2417,v1,1,800,2,0.0,False,-2.5376526277146434e-17,1.0,-0.028768046921467817,0.09119618185738831,2.0,3.0,,False,0.3756092550435475,-0.08606459999781757,0.5194646408665066,True,0.14406927919284643,True,0.9954318293315731,True,0.8756238400823725,0.01607142857142857,0.43022321880104897,0.001,0.2333939981654674,0,0.85297141507317,True,0.9784893535253879,0.12437615991762752,0.8428851315299553,,,,,0.0,0.8591529644698858,0.90315285092582,0.8991393638798316,0.8671703165617463,0.004013487045988362
colored_noise_b1.990_s018:2418:800,colored_noise_b1.990_s018,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 1.9895486454599132}",2418,v1,1,800,104,0.0,False,0.0,1.0,0.4815709255286646,-1.0922328530065344,104.0,19.0,,False,0.9670409354286307,-0.013151863881773362,10.79631724171125,True,0.22168949824833875,True,0.01594030490717547,True,0.23640491417072795,0.0017857142857142857,0.006960899308871417,0.6538200563746173,0.002607821121487996,1,1.4938857141869946,True,0.9018888192627106,0.763595085829272,0.21473455346809617,,,,,0.0,2.0,1.22864832058737,2.0,2.0,-0.77135167941263
colored_noise_b1.782_s019:2419:800,colored_noise_b1.782_s019,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 1.7820103432915304}",2419,v1,1,800,101,0.0,False,-1.0150610510858574e-16,1.0,0.009720487481581015,-0.9149085296456834,101.0,10.0,,False,0.9298200496959865,-0.011708487776931897,8.069905987651843,True,0.23825316549395423,True,0.45523451073370425,True,0.31044060422810943,0.0017857142857142857,0.016716973198845995,0.393639636256153,0.00372718165334201,1,1.2993835273371184,True,0.9253153584021779,0.6895593957718906,0.28616155940472754,,,,,0.0,2.0,2.0,2.0,2.0,0.0
chirp_f0.076_0.442_s000:2500:800,chirp_f0.076_0.442_s000,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.0757678617396155, 'f1': 0.4419059035537484}",2500,v1,1,800,1,0.0,False,-1.030921380009074e-17,0.9999999999999999,-0.01709883146827573,-1.4833178979472235,1.0,5.0,,False,-1.0,0.4770418314377176,-3.000686173080716,True,0.30907490658744596,True,0.9992244497011673,True,0.7853498685485997,0.20357142857142857,6.147265688318052e-05,0.001,0.95,0,0.06969657016010546,True,0.7571771746278354,0.21465013145140033,1.2340819132303507,,,,,0.0,1.850071311412586,0.8322193391799275,1.1223839131983622,1.2838994945609632,-0.29016457401843465
chirp_f0.063_0.433_s001:2501:800,chirp_f0.063_0.433_s001,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.06274438115891241, 'f1': 0.4330266313618629}",2501,v1,1,800,1,0.0,False,0.0,1.0,0.006244618027951371,-1.4875015966088447,1.0,4.0,,False,-1.0,0.451906403208147,-3.255816558767772,True,0.3115669431472418,True,0.9985216183272787,True,0.7873315267458542,0.19285714285714284,5.641048125081279e-05,0.001,0.95,0,0.10113211168338387,True,0.7482590797049878,0.21266847325414584,1.2442240942819958,,,,,0.0,1.8747619519064613,0.8545625447674803,1.148255318783605,1.2533827810432099,-0.2936927740161248
chirp_f0.008_0.385_s002:2502:800,chirp_f0.008_0.385_s002,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.00819527718283454, 'f1': 0.38518451812115395}",2502,v1,1,800,2,0.0,False,-1.3481279584734044e-17,1.0,-0.019745583149101964,-1.5231542101985593,2.0,3.0,,False,-1.0,0.6929383226632617,-2.28730462203183,True,0.31199271066489725,True,0.9996443857865682,True,0.7907143687944688,0.14107142857142857,2.7714014610477215e-05,0.001,0.9397687533639564,0,0.4428949415452347,True,0.6771594382646351,0.20928563120553123,1.143267981418503,,,,,0.0,1.5151094481946923,2.0,1.1969476393305294,1.0596265192900527,0.8030523606694706
chirp_f0.061_0.200_s003:2503:800,chirp_f0.061_0.200_s003,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.06098592283942175, 'f1': 0.2003587298349116}",2503,v1,1,800,2,0.0,False,-7.533656238527847e-18,1.0,-0.001330611249019497,-1.5031456907190315,2.0,3.0,,False,0.6455875458871261,-0.15022136586301338,3.040645062747621,True,0.31333200049365456,True,0.998540127531289,True,0.6145817747455736,0.11071428571428571,1.4904243272805708e-08,0.001,0.95,0,0.15799289574481276,True,0.6245363017418895,0.38541822525442637,0.7103758300898809,,,,,0.0,0.7851450528629883,0.6015909156213048,0.9915449258130093,0.9987034431934078,-0.3899540101917045
chirp_f0.035_0.225_s004:2504:800,chirp_f0.035_0.225_s004,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.03519376830015584, 'f1': 0.22523892071885968}",2504,v1,1,800,2,0.0,False,2.8548592061789737e-17,0.9999999999999999,-0.0016555418984782909,-1.5031913407895843,2.0,3.0,,False,-1.0,1.3372737222538729,1.0503063678586737,True,0.3078938235037974,True,0.9996687179369845,True,0.6692955574461174,0.10178571428571428,3.92188453978999e-08,0.001,0.95,0,0.27361731587640087,True,0.6087977162972332,0.33070444255388265,0.8140800192524855,,,,,0.0,1.7526989488993976,2.0,1.1677591540400107,1.1416349396462417,0.8322408459599893
chirp_f0.030_0.376_s005:2505:800,chirp_f0.030_0.376_s005,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.029866275786013283, 'f1': 0.3755620646402462}",2505,v1,1,800,2,0.0,False,0.0,1.0,-0.002824590498489626,-1.5262732776529833,2.0,2.0,,False,-1.0,0.4895624312307363,-2.817060681271886,True,0.310743987090938,True,0.9995806528341735,True,0.7751659924276227,0.15178571428571427,1.6669110077057335e-05,0.001,0.95,0,0.25462335197080005,True,0.7004549183519153,0.22483400757237726,1.2289986040550507,,,,,0.0,1.4936375700405398,2.0,1.1432043584056168,1.0243095425533317,0.8567956415943832
chirp_f0.055_0.132_s006:2506:800,chirp_f0.055_0.132_s006,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.055014338928062, 'f1': 0.13195740453994137}",2506,v1,1,800,3,0.0,False,-3.013462495411139e-17,1.0,0.000961022760074978,-1.502218513959011,3.0,4.0,,False,0.9856193348099417,-0.1913692881263066,7.113051729093355,True,0.30835453060315765,True,0.9982551674551636,True,0.5105343593674242,0.08214285714285714,2.9899396037874763e-10,0.001,0.95,0,0.2406228215918899,True,0.5586523885722797,0.4894656406325758,0.45359668574226253,,,,,0.0,0.1411443649561728,0.3006503646620255,0.9542333899100388,0.749390947180478,-0.6535830252480133
chirp_f0.049_0.255_s007:2507:800,chirp_f0.049_0.255_s007,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.04948261972674891, 'f1': 0.25549734669068414}",2507,v1,1,800,2,0.0,False,3.8064789415719653e-17,1.0,-0.0034189817631616035,-1.5041538711220757,2.0,2.0,,False,-1.0,1.2519385695718794,-0.04534211725186009,True,0.31635552458797345,True,0.9993506131715715,True,0.6835655058350374,0.12142857142857143,1.5385013142425007e-07,0.001,0.95,0,0.1664409994141438,True,0.6493532603429875,0.3164344941649626,0.8649054459466196,,,,,0.0,1.620685212240886,0.710264070783651,0.9865398806955438,0.9684405082001313,-0.2762758099118928
chirp_f0.077_0.297_s008:2508:800,chirp_f0.077_0.297_s008,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.07748614780961569, 'f1': 0.2966062468285433}",2508,v1,1,800,2,0.0,False,1.9230648819400032e-17,1.0,-0.0025536786117801745,-1.5027085072489894,2.0,2.0,,False,-1.0,1.1052804140787789,0.028832904776052364,True,0.31203037871524614,True,0.9996028169209727,True,0.6944657408573138,0.15535714285714286,3.146632233949347e-07,0.001,0.95,0,0.08044658115399472,True,0.6923941794472899,0.30553425914268617,0.9458961813651756,,,,,0.0,1.455962677240426,0.6477283696537752,0.751794385457946,1.2043589770551302,-0.10406601580417074
chirp_f0.009_0.325_s009:2509:800,chirp_f0.009_0.325_s009,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.009437238365113784, 'f1': 0.32544025806364457}",2509,v1,1,800,2,0.0,False,2.5376526277146434e-17,1.0,-0.01997497716912668,-1.504236423575001,2.0,2.0,,False,-1.0,0.8940959084028548,-2.091671760292845,True,0.3200506757688857,True,0.9996362849985878,True,0.7594571962653659,0.11964285714285713,3.0803167748484657e-06,0.001,0.95,0,0.45846741443955313,True,0.6460396827066177,0.2405428037346341,1.0516197466751682,,,,,0.0,1.7499880875672666,0.9073763669784776,0.8976408726285767,1.4365378755398674,0.009735494349900842
chirp_f0.020_0.150_s010:2510:800,chirp_f0.020_0.150_s010,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.0200715738526351, 'f1': 0.14962559388805424}",2510,v1,1,800,3,0.0,False,4.044383875420213e-17,1.0,0.0014050208724934964,-1.504948869146199,3.0,4.0,,False,0.7376649465020562,-0.03573637404794272,3.8223380540514222,True,0.31059300589306693,True,0.999338816977229,True,0.6017179790301732,0.06607142857142857,3.499663261207605e-09,0.001,0.95,0,0.49923440763274507,True,0.5119378773434973,0.3982820209698268,0.5459591812085283,,,,,0.0,1.4084633090083887,0.5523645714472594,1.087122033832157,1.3031544824497747,-0.5347574623848976
chirp_f0.067_0.211_s011:2511:800,chirp_f0.067_0.211_s011,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.06667351113925539, 'f1': 0.2110201925007641}",2511,v1,1,800,2,0.0,False,-4.9960036108132046e-17,1.0,0.0018461347806696593,-1.504486729682884,2.0,3.0,,False,0.5393488940815894,-0.0029940336874789697,2.913204804958393,True,0.31095006379849577,True,0.7648616277519882,True,0.6207575687688867,0.11785714285714285,1.993328874501146e-08,0.001,0.95,0,0.1320549427125372,True,0.6368984840182907,0.37924243123111334,0.6809149283176934,,,,,0.0,0.788232924441289,0.6849338747681177,0.9327235261733097,0.9046943004475745,-0.24778965140519194
chirp_f0.019_0.275_s012:2512:800,chirp_f0.019_0.275_s012,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.01867521929352332, 'f1': 0.27523867748484077}",2512,v1,1,800,2,0.0,False,-1.2688263138573217e-17,1.0,-0.0013000534302833185,-1.5026357408502558,2.0,3.0,,False,-1.0,1.1423914781839486,-1.1480524061938042,True,0.3198964339514265,True,0.999482674905951,True,0.7223684591236483,0.10892857142857143,3.9226435362597636e-07,0.001,0.95,0,0.37739658853602087,True,0.6217232697247758,0.27763154087635167,0.9260715532916727,,,,,0.0,1.9062276629089125,0.7454319075002986,0.9258342982625485,1.4077535152724934,-0.18040239076224984
chirp_f0.034_0.173_s013:2513:800,chirp_f0.034_0.173_s013,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.03411762038124657, 'f1': 0.17276365571765503}",2513,v1,1,800,3,0.0,False,2.6566050946387676e-17,1.0,-0.006428512177649561,-1.5018784583299134,3.0,4.0,,False,0.7326251771918335,-0.09599970772715638,2.6662372840050286,True,0.30955127128654286,True,0.9995526449811154,True,0.6136896395788521,0.08214285714285714,8.451677883488588e-09,0.001,0.95,0,0.3236679150147642,True,0.5616683748957313,0.38631036042114786,0.6028055495226656,,,,,0.0,2.0,0.7390896913320772,0.972289033487984,1.0606242266021078,-0.23319934215590676
chirp_f0.043_0.316_s014:2514:800,chirp_f0.043_0.316_s014,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.04299749918059094, 'f1': 0.3158754654247405}",2514,v1,1,800,2,0.0,False,3.053113317719181e-17,1.0,-0.0005585132820351791,-1.5030921873773035,2.0,2.0,,False,-1.0,0.7959981725532266,-1.2010402854254518,True,0.3134475803057575,True,0.9996490703032045,True,0.7332744560578033,0.1392857142857143,1.6404545759532059e-06,0.001,0.95,0,0.1874919946368276,True,0.6739680585875713,0.2667255439421967,1.0972701706720973,,,,,0.0,1.6067786058732088,0.8164342799418125,0.845141032952807,1.503609273015236,-0.028706753010994457
chirp_f0.041_0.363_s015:2515:800,chirp_f0.041_0.363_s015,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.040748475474731476, 'f1': 0.36292710927319394}",2515,v1,1,800,2,0.0,False,-3.6478756523398e-17,1.0,-0.0017363165802620883,-1.5142760545320961,2.0,2.0,,False,-1.0,0.6523442327431204,-2.5417257307751635,True,0.3110547979897943,True,0.9995550189734903,True,0.7626870676899716,0.15357142857142855,8.837572216876159e-06,0.001,0.95,0,0.19343876190295325,True,0.6970388749706862,0.23731293231002837,1.1608857683927731,,,,,0.0,1.5212574140833588,2.0,1.0750377877381239,1.1860945523229363,0.9249622122618761
chirp_f0.016_0.336_s016:2516:800,chirp_f0.016_0.336_s016,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.01593831125849284, 'f1': 0.33621691891386896}",2516,v1,1,800,2,0.0,False,1.9032394707859827e-17,1.0,-0.0038512743811268627,-1.5046625864661582,2.0,2.0,,False,-1.0,0.9261807504958568,-2.156651641076074,True,0.31392116397763803,True,0.9996339430278274,True,0.7616548181651768,0.12857142857142856,4.239742421162408e-06,0.001,0.95,0,0.3741145626046128,True,0.6587748462153835,0.23834518183482323,1.0362525027734035,,,,,0.0,1.6818021346775387,1.801247603820171,0.9726865179932566,1.5852462978732893,0.8285610858269145
chirp_f0.071_0.415_s017:2517:800,chirp_f0.071_0.415_s017,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.07088769240482062, 'f1': 0.4146584180133693}",2517,v1,1,800,1,0.0,False,4.837400321581039e-17,0.9999999999999999,-0.0014121783298837022,-1.5144490634170504,1.0,4.0,,False,-1.0,0.40859282199967395,-2.819864470731299,True,0.31061949487926227,True,0.9995084410591419,True,0.7741810744067475,0.19107142857142856,3.14522256291308e-05,0.001,0.95,0,0.08677876339510796,True,0.7459158381936521,0.22581892559325245,1.261509880262666,,,,,0.0,1.8004069678422456,0.9099491501634244,1.1967103706653872,1.148746327557557,-0.28676122050196284
chirp_f0.025_0.249_s018:2518:800,chirp_f0.025_0.249_s018,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.024974891160215333, 'f1': 0.24866343554149736}",2518,v1,1,800,2,0.0,False,3.8461297638800065e-17,1.0,-0.0005506093265627725,-1.5021853239250154,2.0,3.0,,False,-1.0,1.2884726985001627,-0.10692633918782835,True,0.31719315489539407,True,0.9996226905956249,True,0.6981045652167132,0.10357142857142856,1.0026654506891052e-07,0.001,0.95,0,0.3334500947287594,True,0.6107486611314732,0.30189543478328684,0.8435207771595419,,,,,0.0,1.8244157211684968,0.7613864073214499,1.0672538682357822,1.27944142466007,-0.30586746091433226
chirp_f0.050_0.166_s019:2519:800,chirp_f0.050_0.166_s019,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.050369633454919335, 'f1': 0.1659170537525943}",2519,v1,1,800,3,0.0,False,3.6478756523398e-17,0.9999999999999999,0.0013404241530591925,-1.501987659956231,3.0,4.0,,False,0.9143404819799172,-0.26522800282713654,3.763610938103078,True,0.313737315343143,True,0.9995761474616653,True,0.5816042940698731,0.09107142857142857,2.0490481538780083e-09,0.001,0.95,0,0.2182849499686865,True,0.5802022672006879,0.41839570593012687,0.5923575954161635,,,,,0.0,0.7180235235750004,0.5205075109842083,0.9083549784809228,1.0212583376900484,-0.3878474674967145
regime_switch_ar_p0.021_s000:2600:800,regime_switch_ar_p0.021_s000,nonstationary,synthetic,forecast,"{'generator': 'regime_switch_ar', 'p_switch': 0.02121056252344515, 'phis': [(0.7544850705571007, -0.027839805768096443), (-0.5736688235714855, 0.2721601942319036)], 'sigmas': [0.25, 0.5]}",2600,v1,1,800,3,0.0,False,-1.4274296030894868e-17,1.0,0.11016253781250722,0.681977024362669,3.0,5.0,,False,0.2490020528987904,0.07151319494759512,2.200679019122184,True,0.1850406808580565,True,0.9968166107595013,True,0.8363986227740422,0.4982142857142857,0.35877382696772675,0.001,0.95,0,0.5271038564451846,True,0.9841462530931241,0.1636013772259578,0.8243086510243687,,,,,0.0,1.1358335418715435,1.4763533593063745,1.1245305628112392,1.1229765730617893,0.35182279649513526
regime_switch_ar_p0.043_s001:2601:800,regime_switch_ar_p0.043_s001,nonstationary,synthetic,forecast,"{'generator': 'regime_switch_ar', 'p_switch': 0.04252866518551744, 'phis': [(0.8950270490489749, -0.11845811869884862), (-0.3837472310148989, 0.1815418813011514)], 'sigmas': [0.25, 0.5]}",2601,v1,1,800,1,0.0,False,6.3441315692866086e-18,1.0,-0.25400280605017744,-0.0063857104962230515,1.0,4.0,,False,0.067211670870166,-0.022346206507709798,0.44927102664455054,True,0.1697706733172513,True,0.9958367920032651,True,0.8858461920745668,0.4660714285714286,0.453124810214098,0.001,0.5121319494704234,0,0.6958271300132602,True,0.9840946264128301,0.11415380792543317,0.9773098462808731,,,,,0.0,0.9528479241204137,0.9916163940338549,1.0173537822480665,0.9510504748421234,-0.025737388214211565
regime_switch_ar_p0.030_s002:2602:800,regime_switch_ar_p0.030_s002,nonstationary,synthetic,forecast,"{'generator': 'regime_switch_ar', 'p_switch': 0.029624452504483954, 'phis': [(0.6588710314307162, -0.023444640605570194), (-0.7028769845530862, 0.2765553593944298)], 'sigmas': [0.25, 0.5]}",2602,v1,1,800,61,0.0,False,-1.7446361815538174e-17,0.9999999999999999,0.14518658679955349,1.510490158828894,61.0,18.0,,False,-0.2271405614549371,0.38446293271583987,3.047815939329756,True,0.19586102563380653,True,0.8915058870014594,True,0.5268253550747372,0.4982142857142857,0.10658276361962271,0.001,0.95,0,0.47375255515008724,True,0.9566689297613127,0.47317464492526284,0.9179747429744988,,,,,0.0,0.8910516536024894,0.8613901145771328,0.925909060091084,0.9078128330264247,-0.06451894551395121
